user_id,sum(streak_frozen),max(streak_length)
343809,NULL,0
343832,NULL,6
343868,NULL,1
343910,NULL,0
343952,NULL,2
344012,NULL,0
344042,NULL,0
344047,NULL,0
344230,NULL,0
344297,NULL,0
344312,NULL,0
344320,NULL,0
344346,NULL,3
344440,NULL,0
344453,NULL,3
344468,NULL,1
344511,NULL,0
344555,NULL,0
344751,NULL,0
344792,NULL,0
344831,NULL,0
344832,NULL,10
344866,NULL,1
344914,NULL,0
344935,NULL,1
344949,NULL,0
344968,NULL,4
344993,NULL,0
345101,NULL,0
345134,NULL,0
345135,NULL,0
345151,NULL,0
345164,NULL,1
345206,NULL,0
345236,NULL,0
345237,NULL,1
345244,NULL,0
345247,NULL,0
345248,NULL,3
345284,NULL,0
345288,NULL,0
345305,NULL,0
345306,NULL,0
345396,NULL,0
345455,NULL,1
345468,NULL,7
345487,NULL,0
345508,NULL,0
345541,NULL,0
345552,NULL,1
345571,NULL,0
345648,NULL,0
345726,NULL,0
345730,NULL,0
345771,NULL,10
345779,NULL,0
345798,NULL,0
345804,NULL,0
345821,NULL,0
345949,NULL,0
345967,NULL,0
345997,NULL,0
346035,NULL,0
346060,NULL,0
346197,NULL,0
346436,NULL,0
346475,NULL,0
346530,NULL,1
346582,NULL,0
346597,NULL,0
346610,NULL,0
346702,NULL,0
346761,NULL,2
346762,NULL,0
346767,NULL,0
346780,NULL,1
346806,NULL,0
346902,NULL,0
346914,NULL,3
346949,NULL,0
347016,NULL,1
347021,NULL,0
347030,NULL,0
347042,NULL,0
347074,NULL,0
347121,NULL,0
347184,NULL,0
347189,NULL,1
347232,NULL,2
347239,NULL,0
347303,NULL,0
347314,NULL,0
347344,NULL,7
347352,NULL,0
347420,NULL,1
347467,NULL,1
347473,NULL,0
347555,NULL,0
347588,NULL,1
347610,NULL,0
347634,NULL,7
347770,NULL,0
347810,NULL,0
347816,NULL,2
347822,NULL,0
347895,NULL,1
347898,NULL,0
347901,NULL,0
347918,NULL,0
347997,NULL,3
348047,NULL,1
348057,NULL,0
348129,NULL,0
348195,NULL,0
348224,NULL,0
348227,NULL,2
348238,NULL,0
348286,NULL,0
348341,NULL,2
348359,NULL,0
348372,NULL,0
348429,NULL,0
348448,NULL,20
348497,NULL,4
348528,NULL,0
348546,NULL,30
348550,NULL,0
348615,NULL,0
348639,NULL,2
348681,NULL,0
348742,NULL,0
348790,NULL,0
348858,NULL,0
348989,NULL,0
349020,NULL,1
349090,NULL,0
349093,NULL,0
349113,NULL,1
349168,NULL,0
349179,NULL,1
349196,NULL,1
349203,NULL,0
349213,NULL,0
349228,NULL,0
349246,NULL,0
349262,NULL,0
349278,NULL,1
349306,NULL,2
349443,NULL,0
349523,NULL,0
349553,NULL,1
349663,NULL,3
349712,NULL,0
349886,NULL,0
349901,NULL,0
349988,NULL,8
349996,NULL,0
350118,NULL,0
350147,NULL,0
350202,NULL,0
350237,NULL,0
350318,NULL,0
350388,NULL,0
350429,NULL,13
350487,NULL,0
350508,NULL,4
350517,NULL,0
350524,NULL,0
350549,NULL,0
350577,NULL,0
350721,NULL,0
350839,NULL,3
350891,NULL,0
350998,NULL,0
351048,NULL,0
351050,NULL,1
351183,NULL,23
351231,NULL,1
351307,NULL,0
351344,NULL,0
351362,NULL,0
351364,NULL,0
351513,NULL,0
351537,NULL,0
351567,NULL,0
351584,NULL,0
351656,NULL,0
351678,NULL,0
351691,NULL,0
351692,NULL,0
351701,NULL,3
351748,NULL,0
351766,NULL,2
351808,NULL,2
351934,NULL,0
351937,NULL,0
352057,NULL,0
352062,NULL,0
352143,NULL,1
352167,NULL,0
352206,NULL,0
352216,NULL,0
352235,NULL,0
352306,NULL,0
352603,NULL,0
352781,NULL,3
352902,NULL,0
352921,NULL,0
353058,NULL,2
353092,NULL,0
353141,NULL,0
353143,NULL,0
353151,NULL,0
353325,NULL,0
353361,NULL,0
353381,NULL,1
353423,NULL,1
353440,NULL,0
353462,NULL,1
353495,NULL,0
353507,NULL,17
353669,NULL,0
353681,NULL,0
353806,NULL,0
353820,NULL,0
353987,NULL,0
354007,NULL,0
354017,NULL,0
354063,NULL,0
354101,NULL,0
354138,NULL,0
354147,NULL,0
354167,NULL,2
354175,NULL,0
354201,NULL,0
354279,NULL,0
354314,NULL,0
354412,NULL,1
354417,NULL,0
354435,NULL,0
354683,NULL,0
354722,NULL,1
354817,NULL,1
354822,NULL,3
354837,NULL,0
354910,NULL,0
354916,NULL,0
354948,NULL,0
355001,NULL,0
355038,NULL,0
355087,NULL,0
355115,NULL,0
355129,NULL,0
355170,NULL,0
355242,NULL,1
355269,NULL,0
355277,NULL,0
355358,NULL,0
355362,NULL,0
355424,NULL,1
355428,NULL,0
355472,NULL,0
355474,NULL,0
355488,NULL,0
355540,NULL,0
355553,NULL,0
355575,NULL,11
355619,NULL,0
355626,NULL,0
355637,NULL,0
355649,NULL,0
355711,NULL,0
355720,NULL,0
355737,NULL,0
355775,NULL,0
355808,NULL,0
355881,NULL,0
356041,NULL,0
356042,NULL,0
356058,NULL,0
356100,NULL,0
356110,NULL,0
356158,NULL,0
356249,NULL,1
356572,NULL,0
356697,NULL,2
356843,NULL,0
356848,NULL,0
356852,NULL,0
357139,NULL,0
357201,NULL,0
357248,NULL,0
357357,NULL,1
357550,NULL,0
357582,NULL,0
357608,NULL,1
357615,NULL,0
357681,NULL,0
357718,NULL,0
357719,NULL,1
357748,NULL,0
357755,NULL,0
357772,NULL,0
357995,NULL,0
358190,NULL,0
358210,NULL,0
358274,NULL,5
358362,NULL,0
358440,NULL,0
358553,NULL,0
358569,NULL,0
358666,NULL,0
358869,NULL,0
358900,NULL,1
359001,NULL,0
359022,NULL,0
359054,NULL,1
359142,NULL,3
359201,NULL,0
359324,NULL,1
359351,NULL,0
359503,NULL,0
359602,NULL,0
359670,NULL,0
359762,NULL,0
359763,NULL,0
359877,NULL,1
359890,NULL,1
360124,NULL,0
360184,NULL,0
360203,NULL,0
360222,NULL,0
360320,NULL,0
360436,NULL,5
360481,NULL,0
360501,NULL,1
360608,NULL,0
360625,NULL,0
360770,NULL,0
360808,NULL,0
360843,NULL,0
360857,NULL,3
360875,NULL,1
360882,NULL,0
360909,NULL,0
360914,NULL,0
360941,NULL,0
360972,NULL,0
361057,NULL,0
361087,NULL,0
361114,NULL,0
361265,NULL,0
361345,NULL,0
361370,NULL,0
361547,NULL,0
361555,NULL,0
361609,NULL,0
361901,NULL,0
361941,NULL,2
361956,NULL,0
361962,NULL,0
361988,NULL,1
362168,NULL,0
362182,NULL,0
362191,NULL,0
362204,NULL,0
362278,NULL,0
362375,NULL,0
362379,NULL,1
362394,NULL,0
362422,NULL,3
362503,NULL,0
362685,NULL,1
362726,NULL,0
362727,NULL,0
362775,NULL,0
362887,NULL,0
362950,NULL,0
363021,NULL,0
363025,NULL,0
363037,NULL,1
363080,NULL,0
363409,NULL,0
363480,NULL,4
363569,NULL,0
363587,NULL,0
363592,NULL,0
363640,NULL,0
363648,NULL,0
363714,NULL,0
364048,NULL,0
364237,NULL,0
364262,NULL,0
364294,NULL,0
364336,NULL,0
364373,NULL,0
364472,NULL,1
364589,NULL,0
364616,NULL,12
364623,NULL,1
364667,NULL,0
364689,NULL,0
364722,NULL,0
364831,NULL,3
364916,NULL,0
365004,NULL,2
365019,NULL,5
365070,NULL,1
365107,NULL,24
365132,NULL,0
365186,NULL,0
365212,NULL,1
365347,NULL,0
365473,NULL,0
365502,NULL,0
365568,NULL,0
365666,NULL,0
365730,NULL,0
365753,NULL,5
365886,NULL,0
366151,NULL,0
366425,NULL,0
366483,NULL,0
366505,NULL,0
366509,NULL,0
366514,NULL,0
366640,NULL,0
366669,NULL,0
366810,NULL,0
367135,NULL,0
367222,NULL,0
367265,NULL,0
367285,NULL,0
367415,NULL,0
367591,NULL,1
367890,NULL,0
368006,NULL,0
368020,NULL,0
368049,NULL,0
368122,NULL,0
368203,NULL,0
368220,NULL,0
368364,NULL,3
368380,NULL,0
368421,NULL,0
368524,NULL,0
368530,NULL,0
368565,NULL,1
368672,NULL,1
368688,NULL,0
368706,NULL,0
368718,NULL,0
368898,NULL,0
368945,NULL,0
369046,NULL,0
369257,NULL,0
369564,NULL,1
369674,NULL,0
369681,NULL,0
369789,NULL,0
369831,NULL,1
369899,NULL,0
369928,NULL,1
370022,NULL,0
370089,NULL,0
370157,NULL,0
370229,NULL,0
370260,NULL,0
370369,NULL,0
370384,NULL,0
370397,NULL,0
370448,NULL,2
370462,NULL,0
370464,NULL,0
370715,NULL,0
370761,NULL,0
370997,NULL,0
371053,NULL,3
371055,NULL,0
371076,NULL,2
371149,NULL,0
371236,NULL,0
371290,NULL,0
371342,NULL,0
371357,NULL,0
371404,NULL,0
371475,NULL,0
371516,NULL,0
371574,NULL,2
371586,NULL,0
371634,NULL,0
371693,NULL,0
371735,NULL,0
371779,NULL,0
371838,NULL,0
371864,NULL,1
372049,NULL,0
372073,NULL,3
372085,NULL,0
372102,NULL,0
372298,NULL,0
372417,NULL,0
372468,NULL,1
372485,NULL,0
372494,NULL,0
372501,NULL,0
372688,NULL,0
372757,NULL,1
372922,NULL,0
373058,NULL,0
373221,NULL,0
373357,NULL,0
373558,NULL,0
373649,NULL,0
373666,NULL,0
373821,NULL,0
373872,NULL,0
373885,NULL,0
373953,NULL,1
373963,NULL,0
373977,NULL,0
374075,NULL,1
374176,NULL,0
374245,NULL,0
374301,NULL,0
374459,NULL,0
374544,NULL,0
374553,NULL,0
374681,NULL,1
374751,NULL,2
374810,NULL,0
375082,NULL,0
375203,NULL,0
375281,NULL,0
375324,NULL,4
375385,NULL,0
375567,NULL,0
375677,NULL,0
375712,NULL,0
375730,NULL,0
375803,NULL,0
375871,NULL,0
376388,NULL,0
376476,NULL,0
376511,NULL,3
376556,NULL,0
376597,NULL,0
376670,NULL,0
376706,NULL,0
377004,NULL,1
377273,NULL,0
377279,NULL,0
377286,NULL,0
377304,NULL,0
377333,NULL,1
377367,NULL,1
377514,NULL,0
377535,NULL,0
377559,NULL,0
377834,NULL,0
377862,NULL,29
377892,NULL,2
378114,NULL,0
378199,NULL,1
378204,NULL,0
378205,NULL,0
378517,NULL,11
378586,NULL,0
378780,NULL,0
378891,NULL,5
379054,NULL,1
379083,NULL,1
379103,NULL,0
379252,NULL,4
379287,NULL,0
379428,NULL,0
379533,NULL,0
379770,NULL,0
379845,NULL,1
379886,NULL,1
379969,NULL,0
380440,NULL,1
380559,NULL,0
380656,NULL,0
380701,NULL,0
380712,NULL,3
380876,NULL,4
381001,NULL,0
381196,NULL,0
381265,NULL,0
381394,NULL,0
381700,NULL,0
381837,NULL,0
381965,NULL,0
382055,NULL,30
382118,NULL,0
382388,NULL,0
382414,NULL,0
382465,NULL,0
382503,NULL,0
382523,NULL,2
382524,NULL,0
382724,NULL,0
382810,NULL,0
382812,NULL,0
382816,NULL,0
382846,NULL,3
383066,NULL,0
383114,NULL,0
383224,NULL,0
383386,NULL,0
383391,NULL,3
383415,NULL,0
383470,NULL,0
383686,NULL,4
383731,NULL,0
383780,NULL,0
384125,NULL,0
384203,NULL,2
384247,NULL,0
384278,NULL,4
384359,NULL,0
384408,NULL,1
384432,NULL,10
384500,NULL,1
384823,NULL,1
385176,NULL,0
385194,NULL,0
385246,NULL,0
385506,NULL,0
385519,NULL,0
385600,NULL,0
385647,NULL,0
385741,NULL,0
385822,NULL,2
385962,NULL,0
386059,NULL,0
386132,NULL,0
386296,NULL,0
386358,NULL,0
386389,NULL,0
386445,NULL,0
386463,NULL,0
386853,NULL,2
386890,NULL,0
387345,NULL,0
387581,NULL,0
387652,NULL,0
387680,NULL,0
387930,NULL,0
388161,NULL,0
388201,NULL,1
388282,NULL,0
388407,NULL,0
388475,NULL,0
388506,NULL,0
388547,NULL,0
388781,NULL,0
388862,NULL,0
388887,NULL,1
388890,NULL,5
388915,NULL,1
388916,NULL,0
388919,NULL,1
388948,NULL,0
388999,NULL,0
389317,NULL,0
389473,NULL,0
389478,NULL,1
389481,NULL,0
389493,NULL,0
389535,NULL,0
389650,NULL,0
389692,NULL,0
389726,NULL,12
389727,NULL,3
389811,NULL,0
389865,NULL,4
389976,NULL,1
390192,NULL,3
390293,NULL,0
390410,NULL,1
390592,NULL,0
390859,NULL,2
390876,NULL,1
390994,NULL,0
391056,NULL,0
391093,NULL,2
391109,NULL,0
391166,NULL,0
391266,NULL,0
391389,NULL,0
391436,NULL,0
391565,NULL,2
391703,NULL,1
391777,NULL,16
391818,NULL,2
391903,NULL,0
392015,NULL,0
392200,NULL,0
392224,NULL,0
392285,NULL,0
392292,NULL,0
392311,NULL,0
392358,NULL,0
392381,NULL,0
392551,NULL,0
392562,NULL,0
392600,NULL,1
392630,NULL,0
392650,NULL,0
392716,NULL,5
392752,NULL,0
392759,NULL,0
392863,NULL,1
392875,NULL,0
392902,NULL,0
393043,NULL,0
393075,NULL,0
393127,NULL,1
393366,NULL,5
393372,NULL,2
393468,NULL,0
393554,NULL,0
393618,NULL,0
393639,NULL,0
393733,NULL,0
393753,NULL,0
393840,NULL,11
393874,NULL,0
393904,NULL,0
393905,NULL,0
393909,NULL,0
393912,NULL,0
393985,NULL,0
394026,NULL,0
394037,NULL,9
394061,NULL,0
394077,NULL,0
394085,NULL,5
394183,NULL,5
394199,NULL,0
394291,NULL,0
394294,NULL,0
394304,NULL,1
394425,NULL,0
394428,NULL,0
394492,NULL,0
394539,NULL,1
394589,NULL,0
394628,NULL,0
394745,NULL,1
394868,NULL,0
395104,NULL,0
395105,NULL,0
395120,NULL,0
395198,NULL,0
395206,NULL,0
395377,NULL,3
395405,NULL,0
395410,NULL,0
395541,NULL,0
395576,NULL,1
395578,NULL,0
395628,NULL,0
395790,NULL,0
395797,NULL,4
395839,NULL,0
395845,NULL,0
395904,NULL,0
395915,NULL,0
396108,NULL,0
396152,NULL,0
396251,NULL,0
396296,NULL,0
396305,NULL,0
396442,NULL,2
396459,NULL,0
396480,NULL,0
396484,NULL,5
396566,NULL,0
396602,NULL,1
396628,NULL,0
396678,NULL,0
396695,NULL,0
396726,NULL,0
396845,NULL,1
396917,NULL,0
396972,NULL,0
396981,NULL,2
397038,NULL,6
397054,NULL,0
397058,NULL,0
397155,NULL,1
397194,NULL,0
397217,NULL,0
397327,NULL,0
397348,NULL,0
397349,NULL,2
397355,NULL,3
397408,NULL,0
397469,NULL,0
397483,NULL,1
397488,NULL,0
397540,NULL,0
397778,NULL,0
397803,NULL,3
397810,NULL,0
397872,NULL,3
397922,NULL,0
398047,NULL,0
398080,NULL,0
398333,NULL,0
398417,NULL,0
398502,NULL,3
398733,NULL,0
398760,NULL,0
398783,NULL,0
398794,NULL,1
398805,NULL,0
398827,NULL,0
398835,NULL,0
398858,NULL,2
399089,NULL,0
399198,NULL,1
399399,NULL,0
399422,NULL,0
399445,NULL,0
399589,NULL,1
399677,NULL,0
399678,NULL,6
399793,NULL,0
399815,NULL,0
399844,NULL,1
399991,NULL,3
400205,NULL,4
400229,NULL,0
400241,NULL,0
400281,NULL,0
400441,NULL,23
400466,NULL,0
400491,NULL,4
400649,NULL,0
400816,NULL,0
400820,NULL,1
400848,NULL,0
400850,NULL,1
400892,NULL,0
400939,NULL,1
400949,NULL,0
401067,NULL,2
401080,NULL,0
401111,NULL,5
401114,NULL,0
401162,NULL,0
401277,NULL,0
401283,NULL,0
401357,NULL,0
401369,NULL,5
401400,NULL,0
401412,NULL,0
401421,NULL,0
401424,NULL,2
401454,NULL,0
401598,NULL,1
401599,NULL,0
401649,NULL,0
401664,NULL,0
401712,NULL,0
401726,NULL,0
401744,NULL,10
401747,NULL,2
401773,NULL,3
401774,NULL,0
401782,NULL,1
401811,NULL,0
401885,NULL,0
401887,NULL,0
401906,NULL,2
401956,NULL,0
402036,NULL,0
402266,NULL,0
402461,NULL,1
402487,NULL,1
402513,NULL,0
402605,NULL,0
402610,NULL,3
402617,NULL,0
402722,NULL,0
402842,NULL,0
402852,NULL,1
402933,NULL,0
403012,NULL,0
403078,NULL,1
403139,NULL,0
403264,NULL,0
403311,NULL,0
403363,NULL,0
403432,NULL,0
403611,NULL,0
403662,NULL,0
403690,NULL,0
403718,NULL,0
403898,NULL,3
403904,NULL,0
404004,NULL,2
404054,NULL,0
404074,NULL,0
404191,NULL,0
404193,NULL,0
404198,NULL,2
404356,NULL,0
404365,NULL,0
404395,NULL,4
404424,NULL,0
404537,NULL,0
404582,NULL,3
404590,NULL,0
404616,NULL,0
404642,NULL,0
404690,NULL,0
404729,NULL,0
404846,NULL,3
404935,NULL,0
405018,NULL,0
405140,NULL,2
405271,NULL,0
405422,NULL,0
405446,NULL,0
405455,NULL,2
405784,NULL,0
405911,NULL,0
405950,NULL,0
405989,NULL,0
406014,NULL,0
406071,NULL,0
406148,NULL,0
406152,NULL,2
406201,NULL,0
406422,NULL,0
406616,NULL,0
406659,NULL,1
406770,NULL,0
406867,NULL,0
406906,NULL,0
406973,NULL,1
406976,NULL,0
406979,NULL,0
407104,NULL,0
407145,NULL,0
407166,NULL,0
407180,NULL,0
407217,NULL,0
407256,NULL,0
407281,NULL,0
407383,NULL,0
407428,NULL,0
407524,NULL,0
407557,NULL,3
407681,NULL,0
407841,NULL,0
407874,NULL,30
407928,NULL,2
407948,NULL,16
408002,NULL,26
408008,NULL,1
408045,NULL,0
408052,NULL,0
408062,NULL,0
408107,NULL,1
408127,NULL,0
408235,NULL,0
408249,NULL,0
408283,NULL,0
408288,NULL,0
408364,NULL,0
408566,NULL,0
408630,NULL,1
408677,NULL,30
408718,NULL,0
408735,NULL,0
408838,NULL,0
408873,NULL,1
409058,NULL,0
409062,NULL,0
409159,NULL,0
409180,NULL,2
409223,NULL,2
409337,NULL,0
409368,NULL,0
409377,NULL,0
409437,NULL,0
409459,NULL,0
409539,NULL,0
409733,NULL,1
409747,NULL,0
409754,NULL,1
409770,NULL,1
409880,NULL,4
409967,NULL,0
409983,NULL,0
410158,NULL,0
410229,NULL,0
410266,NULL,0
410272,NULL,0
410300,NULL,0
410333,NULL,0
410351,NULL,0
410352,NULL,0
410422,NULL,0
410432,NULL,0
410450,NULL,6
410479,NULL,0
410495,NULL,2
410507,NULL,1
410516,NULL,0
410538,NULL,0
410630,NULL,0
410642,NULL,0
410697,NULL,0
410736,NULL,0
410811,NULL,0
410827,NULL,0
410836,NULL,1
410867,NULL,0
410929,NULL,0
410991,NULL,2
411006,NULL,0
411080,NULL,0
411337,NULL,0
411339,NULL,0
411385,NULL,0
411392,NULL,0
411401,NULL,0
411553,NULL,0
411668,NULL,10
411765,NULL,0
411785,NULL,0
411796,NULL,0
411800,NULL,0
411807,NULL,1
411827,NULL,2
411855,NULL,0
411894,NULL,19
411949,NULL,0
412025,NULL,0
412145,NULL,0
412155,NULL,1
412158,NULL,0
412165,NULL,0
412177,NULL,0
412186,NULL,0
412190,NULL,0
412225,NULL,0
412252,NULL,1
412294,NULL,0
412305,NULL,2
412319,NULL,1
412353,NULL,0
412492,NULL,0
412516,NULL,1
412571,NULL,0
412594,NULL,0
412708,NULL,0
412749,NULL,1
412762,NULL,0
412764,NULL,0
412900,NULL,0
413016,NULL,0
413038,NULL,0
413071,NULL,0
413150,NULL,0
413151,NULL,0
413184,NULL,0
413353,NULL,0
413388,NULL,0
413397,NULL,0
413444,NULL,0
413461,NULL,3
413473,NULL,0
413498,NULL,0
413618,NULL,0
413749,NULL,0
413775,NULL,0
413781,NULL,0
413818,NULL,0
413825,NULL,0
413852,NULL,0
413867,NULL,0
413885,NULL,0
413912,NULL,0
414007,NULL,0
414064,NULL,1
414067,NULL,5
414208,NULL,0
414327,NULL,2
414378,NULL,1
414419,NULL,18
414421,NULL,0
414439,NULL,0
414497,NULL,0
414530,NULL,1
414533,NULL,0
414608,NULL,0
414667,NULL,9
414670,NULL,0
414733,NULL,0
414736,NULL,0
414782,NULL,0
414818,NULL,0
414872,NULL,0
414960,NULL,0
415082,NULL,0
415162,NULL,0
415181,NULL,0
415203,NULL,0
415205,NULL,0
415214,NULL,0
415419,NULL,1
415451,NULL,0
415534,NULL,0
415563,NULL,0
415581,NULL,0
415614,NULL,0
415639,NULL,1
415669,NULL,0
415690,NULL,0
415770,NULL,0
415857,NULL,0
415887,NULL,0
415888,NULL,0
415911,NULL,0
415979,NULL,0
416093,NULL,0
416180,NULL,0
416214,NULL,0
416270,NULL,3
416364,NULL,7
416434,NULL,0
416494,NULL,0
416534,NULL,0
416640,NULL,0
416685,NULL,0
416761,NULL,0
416843,NULL,0
416968,NULL,1
417027,NULL,7
417061,NULL,0
417062,NULL,0
417092,NULL,0
417120,NULL,0
417213,NULL,0
417291,NULL,0
417339,NULL,0
417346,NULL,0
417476,NULL,0
417507,NULL,0
417522,NULL,0
417529,NULL,0
417605,NULL,0
417812,NULL,0
417926,NULL,0
417969,NULL,0
418006,NULL,0
418009,NULL,1
418024,NULL,0
418188,NULL,0
418231,NULL,0
418261,NULL,0
418276,NULL,0
418316,NULL,0
418364,NULL,8
418473,NULL,1
418502,NULL,0
418557,NULL,0
418606,NULL,2
418614,NULL,0
418712,NULL,0
418721,NULL,0
418750,NULL,0
418795,NULL,1
418889,NULL,0
419015,NULL,0
419030,NULL,0
419123,NULL,0
419159,NULL,0
419168,NULL,0
419216,NULL,0
419250,NULL,1
419255,NULL,0
419286,NULL,1
419317,NULL,0
419321,NULL,1
419526,NULL,0
419581,NULL,1
419584,NULL,0
419664,NULL,0
419798,NULL,0
419816,NULL,0
419839,NULL,0
419849,NULL,1
419922,NULL,3
420007,NULL,0
420129,NULL,0
420155,NULL,0
420284,NULL,1
420285,NULL,0
420295,NULL,0
420342,NULL,0
420486,NULL,0
420501,NULL,0
420591,NULL,0
420635,NULL,0
420678,NULL,0
420705,NULL,2
420713,NULL,0
420744,NULL,1
420798,NULL,0
420800,NULL,0
420807,NULL,0
420828,NULL,0
420843,NULL,0
420846,NULL,0
420858,NULL,0
420925,NULL,0
420948,NULL,0
420963,NULL,3
420968,NULL,0
420988,NULL,0
421192,NULL,0
421193,NULL,1
421286,NULL,3
421307,NULL,0
421330,NULL,25
421331,NULL,0
421345,NULL,1
421355,NULL,0
421439,NULL,0
421578,NULL,0
421630,NULL,1
421636,NULL,1
421641,NULL,0
421643,NULL,1
421774,NULL,0
421866,NULL,0
421922,NULL,0
421951,NULL,0
421952,NULL,0
422016,NULL,5
422116,NULL,0
422117,NULL,1
422133,NULL,0
422155,NULL,0
422172,NULL,5
422203,NULL,2
422219,NULL,0
422224,NULL,0
422382,NULL,0
422494,NULL,0
422542,NULL,0
422579,NULL,1
422637,NULL,0
422658,NULL,0
422702,NULL,0
422709,NULL,0
422777,NULL,0
422851,NULL,0
422883,NULL,0
422936,NULL,0
423006,NULL,0
423055,NULL,0
423088,NULL,0
423134,NULL,0
423181,NULL,1
423194,NULL,1
423226,NULL,0
423275,NULL,0
423309,NULL,0
423326,NULL,0
423338,NULL,2
423468,NULL,0
423520,NULL,0
423600,NULL,0
423670,NULL,1
423693,NULL,0
423752,NULL,0
423817,NULL,0
423874,NULL,30
423925,NULL,0
423998,NULL,5
424025,NULL,0
424071,NULL,0
424112,NULL,0
424121,NULL,0
424157,NULL,0
424210,NULL,0
424230,NULL,1
424287,NULL,0
424291,NULL,3
424306,NULL,0
424308,NULL,3
424313,NULL,20
424362,NULL,0
424371,NULL,0
424407,NULL,0
424442,NULL,0
424451,NULL,2
424570,NULL,0
424638,NULL,1
424650,NULL,0
424654,NULL,0
424675,NULL,1
424684,NULL,0
424690,NULL,1
424697,NULL,2
424720,NULL,4
424723,NULL,0
424743,NULL,2
424797,NULL,1
424865,NULL,0
424974,NULL,0
425038,NULL,2
425063,NULL,0
425104,NULL,1
425108,NULL,0
425200,NULL,0
425206,NULL,0
425327,NULL,0
425328,NULL,2
425458,NULL,30
425525,NULL,2
425599,NULL,0
425678,NULL,0
425701,NULL,0
425710,NULL,0
425718,NULL,0
425770,NULL,0
425895,NULL,0
425960,NULL,0
425999,NULL,0
426003,NULL,0
426041,NULL,0
426064,NULL,0
426080,NULL,0
426083,NULL,0
426094,NULL,0
426118,NULL,0
426134,NULL,0
426144,NULL,0
426151,NULL,7
426167,NULL,0
426185,NULL,0
426264,NULL,0
426272,NULL,0
426304,NULL,0
426412,NULL,0
426413,NULL,0
426430,NULL,1
426505,NULL,0
426740,NULL,0
426798,NULL,0
426813,NULL,0
426839,NULL,0
426843,NULL,0
426870,NULL,0
426961,NULL,0
426978,NULL,0
426983,NULL,0
427025,NULL,0
427065,NULL,0
427068,NULL,0
427084,NULL,0
427102,NULL,0
427111,NULL,0
427115,NULL,0
427190,NULL,0
427200,NULL,9
427220,NULL,0
427329,NULL,0
427342,NULL,0
427348,NULL,2
427354,NULL,0
427372,NULL,0
427378,NULL,0
427412,NULL,3
427512,NULL,0
427541,NULL,0
427589,NULL,0
427597,NULL,0
427651,NULL,0
427682,NULL,0
427701,NULL,0
427775,NULL,0
427852,NULL,0
427891,NULL,0
427902,NULL,0
427973,NULL,0
427993,NULL,0
428123,NULL,2
428143,NULL,0
428193,NULL,1
428264,NULL,1
428302,NULL,0
428402,NULL,1
428440,NULL,1
428492,NULL,0
428503,NULL,0
428589,NULL,0
428616,NULL,0
428739,NULL,0
428920,NULL,0
428938,NULL,3
428960,NULL,0
429004,NULL,1
429037,NULL,0
429050,NULL,0
429093,NULL,0
429103,NULL,0
429132,NULL,0
429139,NULL,0
429183,NULL,0
429213,NULL,0
429214,NULL,0
429236,NULL,0
429260,NULL,0
429371,NULL,0
429572,NULL,0
429581,NULL,0
429585,NULL,0
429604,NULL,0
429700,NULL,3
429826,NULL,1
429968,NULL,0
429978,NULL,2
429998,NULL,1
430006,NULL,0
430146,NULL,0
430193,NULL,0
430216,NULL,0
430233,NULL,3
430312,NULL,0
430313,NULL,0
430316,NULL,1
430321,NULL,0
430368,NULL,0
430465,NULL,0
430496,NULL,1
430529,NULL,0
430754,NULL,6
430796,NULL,0
430864,NULL,0
430899,NULL,3
430960,NULL,0
430977,NULL,2
431053,NULL,0
431057,NULL,0
431062,NULL,0
431072,NULL,0
431105,NULL,4
431116,NULL,4
431118,NULL,1
431135,NULL,0
431138,NULL,0
431174,NULL,0
431218,NULL,2
431234,NULL,4
431255,NULL,0
431385,NULL,0
431410,NULL,6
431415,NULL,0
431429,NULL,5
431437,NULL,0
431440,NULL,2
431626,NULL,0
431632,NULL,0
431653,NULL,0
431663,NULL,1
431672,NULL,0
431738,NULL,0
431787,NULL,1
431802,NULL,2
431833,NULL,0
431843,NULL,4
431846,NULL,0
431847,NULL,1
431854,NULL,0
431909,NULL,0
431946,NULL,2
432002,NULL,0
432044,NULL,0
432184,NULL,0
432225,NULL,0
432245,NULL,0
432311,NULL,0
432417,NULL,0
432419,NULL,0
432578,NULL,0
432721,NULL,0
432744,NULL,1
432749,NULL,0
432762,NULL,0
432783,NULL,0
432801,NULL,0
432812,NULL,7
432824,NULL,0
432866,NULL,1
432886,NULL,0
432904,NULL,0
432975,NULL,1
432986,NULL,0
432994,NULL,0
433034,NULL,0
433044,NULL,0
433059,NULL,1
433113,NULL,0
433146,NULL,0
433149,NULL,0
433183,NULL,2
433195,NULL,0
433215,NULL,0
433332,NULL,0
433374,NULL,0
433378,NULL,0
433431,NULL,6
433475,NULL,25
433536,NULL,0
433546,NULL,0
433569,NULL,1
433581,NULL,2
433592,NULL,0
433597,NULL,0
433613,NULL,1
433627,NULL,0
433671,NULL,0
433699,NULL,0
433704,NULL,0
433705,NULL,5
433734,NULL,0
433790,NULL,0
433857,NULL,0
433887,NULL,0
433899,NULL,0
433906,NULL,1
433919,NULL,1
433953,NULL,0
433960,NULL,0
433961,NULL,0
433972,NULL,0
434072,NULL,0
434292,NULL,0
434356,NULL,1
434418,NULL,0
434432,NULL,2
